t,paa0,pfe0,paa1,pfe1,daa0,dfe0,daa1,dfe1,cft0,cft1,pee0,pee1
17.3721,-0,0,-0,0.13514,-0.0107379,0,-0,0.129932,0.0248596,0.0369053,102.723,90.8442
17.4201,-0,0,-0,0.130221,-0.0107379,0,-0,0.138034,0.0234307,0.0334365,102.723,91.2766
17.4681,-0,0,-0,0.129932,-0.0107379,0,-0,0.157423,0.0244949,0.0314166,102.723,91.3021
17.5161,-0,0,-0,0.136009,-0.0107379,0,-0,0.22398,0.0259808,0.0310644,102.723,90.7679
17.5641,-0,0,-0,0.152793,-0.0107379,0,-0,0.274622,0.0232594,0.0344964,102.723,89.2926
17.6121,-0,0,-0,0.20546,-0.0107379,0,-0,0.348703,0.0275862,0.0264197,102.723,84.6633
17.66,-0,0,-0,0.262468,-0.0107379,0,-0,0.396451,0.0255734,0.0284605,102.723,79.6524
17.708,-0,0,-0,0.327578,-0.0107379,0,-0,0.45259,0.0243516,0.0285832,102.723,73.9293
17.756,-0,0,-0,0.375615,-0.0107379,0,-0,0.474583,0.0246779,0.865786,102.723,69.7069
17.8041,-0,0,-0,0.402817,-0.00153398,0,-0,0.497444,0.0252389,2.13795,102.723,67.3159
17.8521,-0,0,-0,0.413524,-0.00920388,0,-0,0.546349,0.0246779,2.83296,102.723,66.3748
17.9001,-0,0,-0,0.414103,-0.0107379,0,-0,0.567474,0.0250998,3.03498,102.723,66.3239
17.9481,-0,0,-0,0.414103,-0.0107379,0,-0,0.614643,0.0239583,3.00878,102.723,66.3239
17.9961,-0,0,-0,0.414103,-0.0107379,0,-0,0.64387,0.0251396,2.98667,102.723,66.3239
18.0441,-0,0,-0,0.414103,-0.0107379,0,-0,0.648211,0.0237697,2.96926,102.723,66.3239
18.0921,-0,0,-0,0.414103,-0.0107379,0,-0,0.649947,0.0260384,2.94941,102.723,66.3239
18.1401,-0,0,-0,0.414103,-0.0107379,0,-0,0.649947,0.0260384,2.93475,102.723,66.3239
18.188,-0,0,-0,0.414103,-0.0107379,0,-0,0.649947,0.0246779,2.92699,102.723,66.3239
18.236,-0,0,-0,0.414103,-0.0107379,0,-0,0.649947,0.02502,2.9176,102.723,66.3239
18.284,-0,0,-0,0.414103,-0.0107379,0,-0,0.649947,0.022561,2.90968,102.723,66.3239
18.332,-0,0,-0,0.414103,-0.0107379,0,-0,0.649947,0.0265895,2.90166,102.723,66.3239
18.38,-0,0,-0,0.414103,-0.0107379,0,-0,0.642134,0.0241039,2.89467,102.723,66.3239
18.4281,-0,0,-0,0.414103,-0.0107379,0,-0,0.640109,0.0239583,2.88707,102.723,66.3239
